partner_name,subgroup,mean_pre,sem_pre,mean_post,sem_post,abs_change,pct_change,se_diff,broad_group
Italy,Natural Graphite,0.6097242208524217,0.06143907861859474,0.4919265927826964,0.055704240551813534,-0.11779762806972532,-19.31982100121248,0.08293203721696563,Graphite
Japan,Artificial Graphite,1.1728211954204542,0.058000356983007435,1.0493796148173031,0.051182250771678234,-0.12344158060315102,-10.525183300332278,0.07735414794444612,Graphite
Japan,Natural Graphite,1.6970988812517824,0.07653769680350234,1.5952549717368887,0.2717679396384928,-0.10184390951489375,-6.001059257064241,0.2823399228719458,Graphite
Kazakhstan,Artificial Graphite,3.5720646796369926,2.7179353203630074,4.235145850907426,2.167854149092574,0.663081171270433,18.562966540063265,3.4766023668827373,Graphite
Malaysia,Artificial Graphite,2.3535744054699035,0.28279573616254194,2.99286111484156,0.7166497240264504,0.6392867093716563,27.162375146751284,0.7704286179386781,Graphite
Malaysia,Natural Graphite,0.7854787693895767,0.09964674990831975,1.1592388541114258,0.32032390262366045,0.3737600847218491,47.583728458034734,0.3354651656421923,Graphite
Mexico,Artificial Graphite,1.4646321185571178,0.6176902631257662,0.9982221953517212,0.2694816348708738,-0.46640992320539665,-31.844851502019523,0.6739151376049193,Graphite
Mexico,Natural Graphite,0.9901091602215152,0.13359250967698294,1.0714517758046616,0.28733491809343625,0.08134261558314637,8.215519949835405,0.3168727091397372,Graphite
Netherlands,Artificial Graphite,0.8538490834490425,0.12280443556899391,0.5733183359376527,0.05357440054987792,-0.28053074751138984,-32.85483968410582,0.133981886050682,Graphite
Netherlands,Natural Graphite,0.6301994183074897,0.058342917282933456,0.7224042230956729,0.08874536011738927,0.09220480478818316,14.631052030453349,0.10620562574293474,Graphite
New Zealand,Artificial Graphite,1.0137777777777777,0.1745817842236585,0.904187134502924,0.13207602339181282,-0.10959064327485368,-10.810124829829935,0.21891294008740264,Graphite
Philippines,Artificial Graphite,7.033653997559343,6.284969787033027,7.9963707171791345,1.7199816618723813,0.9627167196197917,13.687291412882288,6.516071066301783,Graphite
Poland,Artificial Graphite,6.789026375883203,0.1320844096882284,4.773748113985845,0.4371142509541152,-2.0152782618973575,-29.68434868740931,0.4566346019191548,Graphite
Poland,Natural Graphite,1.1838921924616257,0.15728885842910206,1.27568511467013,0.17793032503177902,0.09179292220850432,7.7534865752972415,0.23748470593249713,Graphite
Russia,Artificial Graphite,4.714814741489151,0.5467265311206888,2.5604667684693565,0.6419672721360282,-2.154347973019794,-45.69316274639784,0.8432270621398692,Graphite
Russia,Natural Graphite,1.115339484853899,0.11856490402921553,0.9454601196038183,0.0980058378134992,-0.16987936525008085,-15.231180062842817,0.1538271130619794,Graphite
Singapore,Artificial Graphite,1.193112179230521,0.4872197192278543,7.46896221874684,2.5049474600435113,6.275850039516318,526.0067032057144,2.551890442864448,Graphite
